rcept_no,reprt_code,bsns_year,corp_code,stock_code,fs_div,fs_nm,sj_div,sj_nm,account_nm,thstrm_nm,thstrm_dt,thstrm_amount,frmtrm_nm,frmtrm_dt,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_dt,bfefrmtrm_amount,ord,currency
20180330001180,11011,2017,00124027,011390,CFS,연결재무제표,IS,손익계산서,당기순이익,제 42 기,2017.01.01 ~ 2017.12.31,"4,777,767,151",제 41 기,2016.01.01 ~ 2016.12.31,"9,202,411,944",제 40 기,2015.01.01 ~ 2015.12.31,"8,092,014,401",29,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,유동자산,제 42 기,2017.12.31 현재,"10,932,511,851",제 41 기,2016.12.31 현재,"10,608,069,755",제 40 기,2015.12.31 현재,"9,490,972,908",2,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,비유동자산,제 42 기,2017.12.31 현재,"36,216,184,097",제 41 기,2016.12.31 현재,"35,717,646,837",제 40 기,2015.12.31 현재,"35,553,667,156",4,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,자산총계,제 42 기,2017.12.31 현재,"47,148,695,948",제 41 기,2016.12.31 현재,"46,325,716,592",제 40 기,2015.12.31 현재,"45,044,640,064",6,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,유동부채,제 42 기,2017.12.31 현재,"8,452,825,155",제 41 기,2016.12.31 현재,"8,241,612,540",제 40 기,2015.12.31 현재,"7,883,858,966",8,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,비유동부채,제 42 기,2017.12.31 현재,"2,643,447,266",제 41 기,2016.12.31 현재,"2,561,131,854",제 40 기,2015.12.31 현재,"2,578,404,570",10,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,부채총계,제 42 기,2017.12.31 현재,"11,096,272,421",제 41 기,2016.12.31 현재,"10,802,744,394",제 40 기,2015.12.31 현재,"10,462,263,536",12,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,자본금,제 42 기,2017.12.31 현재,"5,280,000,000",제 41 기,2016.12.31 현재,"5,280,000,000",제 40 기,2015.12.31 현재,"5,280,000,000",15,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,이익잉여금,제 42 기,2017.12.31 현재,"19,883,633,182",제 41 기,2016.12.31 현재,"19,286,674,653",제 40 기,2015.12.31 현재,"18,459,838,983",19,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,BS,재무상태표,자본총계,제 42 기,2017.12.31 현재,"36,052,423,527",제 41 기,2016.12.31 현재,"35,522,972,198",제 40 기,2015.12.31 현재,"34,582,376,528",22,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,IS,손익계산서,매출액,제 42 기,2017.01.01 ~ 2017.12.31,"34,468,373,905",제 41 기,2016.01.01 ~ 2016.12.31,"32,206,767,107",제 40 기,2015.01.01 ~ 2015.12.31,"31,629,601,535",24,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,IS,손익계산서,영업이익,제 42 기,2017.01.01 ~ 2017.12.31,"1,049,408,100",제 41 기,2016.01.01 ~ 2016.12.31,"1,871,824,655",제 40 기,2015.01.01 ~ 2015.12.31,"1,270,614,823",26,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 42 기,2017.01.01 ~ 2017.12.31,"967,572,731",제 41 기,2016.01.01 ~ 2016.12.31,"1,897,329,795",제 40 기,2015.01.01 ~ 2015.12.31,"1,272,047,907",28,KRW
20180330001180,11011,2017,00124027,011390,OFS,재무제표,IS,손익계산서,당기순이익,제 42 기,2017.01.01 ~ 2017.12.31,"864,029,361",제 41 기,2016.01.01 ~ 2016.12.31,"1,139,506,901",제 40 기,2015.01.01 ~ 2015.12.31,"1,087,675,691",30,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,유동자산,제 51 기,2017.12.31 현재,"70,461,548,319",제 50 기,2016.12.31 현재,"69,883,252,439",제 49 기,2015.12.31 현재,"78,935,614,776",2,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,비유동자산,제 51 기,2017.12.31 현재,"230,565,923,262",제 50 기,2016.12.31 현재,"206,084,370,648",제 49 기,2015.12.31 현재,"181,250,462,575",4,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,자산총계,제 51 기,2017.12.31 현재,"301,027,471,581",제 50 기,2016.12.31 현재,"275,967,623,087",제 49 기,2015.12.31 현재,"260,186,077,351",6,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,유동부채,제 51 기,2017.12.31 현재,"146,060,384,246",제 50 기,2016.12.31 현재,"141,694,624,030",제 49 기,2015.12.31 현재,"124,658,435,448",8,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,비유동부채,제 51 기,2017.12.31 현재,"88,217,305,479",제 50 기,2016.12.31 현재,"86,560,308,938",제 49 기,2015.12.31 현재,"82,228,980,548",10,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,부채총계,제 51 기,2017.12.31 현재,"234,277,689,725",제 50 기,2016.12.31 현재,"228,254,932,968",제 49 기,2015.12.31 현재,"206,887,415,996",12,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,자본금,제 51 기,2017.12.31 현재,"13,412,279,000",제 50 기,2016.12.31 현재,"11,300,000,000",제 49 기,2015.12.31 현재,"11,300,000,000",15,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,이익잉여금,제 51 기,2017.12.31 현재,"4,246,266,839",제 50 기,2016.12.31 현재,"14,220,295,829",제 49 기,2015.12.31 현재,"23,036,847,615",19,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,BS,재무상태표,자본총계,제 51 기,2017.12.31 현재,"66,749,781,856",제 50 기,2016.12.31 현재,"47,712,690,119",제 49 기,2015.12.31 현재,"53,298,661,355",22,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,IS,손익계산서,매출액,제 51 기,2017.01.01 ~ 2017.12.31,"190,695,746,173",제 50 기,2016.01.01 ~ 2016.12.31,"179,589,090,240",제 49 기,2015.01.01 ~ 2015.12.31,"192,131,854,923",24,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,IS,손익계산서,영업이익,제 51 기,2017.01.01 ~ 2017.12.31,"-2,347,554,641",제 50 기,2016.01.01 ~ 2016.12.31,"-5,859,739,506",제 49 기,2015.01.01 ~ 2015.12.31,"3,938,114,686",26,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 51 기,2017.01.01 ~ 2017.12.31,"-10,257,193,778",제 50 기,2016.01.01 ~ 2016.12.31,"-10,597,630,840",제 49 기,2015.01.01 ~ 2015.12.31,"-510,923,021",28,KRW
20180615000366,11011,2017,00124151,005030,OFS,재무제표,IS,손익계산서,당기순이익,제 51 기,2017.01.01 ~ 2017.12.31,"-10,076,443,567",제 50 기,2016.01.01 ~ 2016.12.31,"-9,126,904,690",제 49 기,2015.01.01 ~ 2015.12.31,"-480,465,669",30,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,BS,재무상태표,자산총계,제 45 기,2017.12.31 현재,"84,540,827,996",제 44 기,2016.12.31 현재,"82,882,152,370",제 43 기,2015.12.31 현재,"75,759,451,815",6,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,BS,재무상태표,부채총계,제 45 기,2017.12.31 현재,"15,305,315,199",제 44 기,2016.12.31 현재,"16,938,090,190",제 43 기,2015.12.31 현재,"15,454,901,979",12,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,BS,재무상태표,자본금,제 45 기,2017.12.31 현재,"4,202,400,000",제 44 기,2016.12.31 현재,"4,202,400,000",제 43 기,2015.12.31 현재,"4,170,800,000",15,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,BS,재무상태표,이익잉여금,제 45 기,2017.12.31 현재,"56,746,616,317",제 44 기,2016.12.31 현재,"53,189,913,867",제 43 기,2015.12.31 현재,"47,651,083,458",19,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,BS,재무상태표,자본총계,제 45 기,2017.12.31 현재,"69,235,512,797",제 44 기,2016.12.31 현재,"65,944,062,180",제 43 기,2015.12.31 현재,"60,304,549,836",22,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,IS,손익계산서,매출액,제 45 기,2017.01.01 ~ 2017.12.31,"78,949,524,576",제 44 기,2016.01.01 ~ 2016.12.31,"86,313,556,369",제 43 기,2015.01.01 ~ 2015.12.31,"77,037,504,135",24,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,IS,손익계산서,영업이익,제 45 기,2017.01.01 ~ 2017.12.31,"3,306,113,233",제 44 기,2016.01.01 ~ 2016.12.31,"6,492,051,858",제 43 기,2015.01.01 ~ 2015.12.31,"4,726,903,210",26,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 45 기,2017.01.01 ~ 2017.12.31,"5,724,684,082",제 44 기,2016.01.01 ~ 2016.12.31,"8,159,894,789",제 43 기,2015.01.01 ~ 2015.12.31,"6,217,048,686",28,KRW
20180416000560,11011,2017,00124276,008470,OFS,재무제표,IS,손익계산서,당기순이익,제 45 기,2017.01.01 ~ 2017.12.31,"4,635,252,016",제 44 기,2016.01.01 ~ 2016.12.31,"6,266,618,428",제 43 기,2015.01.01 ~ 2015.12.31,"5,010,150,377",30,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"98,645,893,911",제 18 기,2016.12.31 현재,"92,225,304,776",제 17 기,2015.12.31 현재,"60,826,803,169",1,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"38,995,295,450",제 18 기,2016.12.31 현재,"37,722,767,729",제 17 기,2015.12.31 현재,"36,160,343,621",3,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"137,641,189,361",제 18 기,2016.12.31 현재,"129,948,072,505",제 17 기,2015.12.31 현재,"96,987,146,790",5,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"10,745,794,796",제 18 기,2016.12.31 현재,"16,748,172,426",제 17 기,2015.12.31 현재,"8,284,503,726",7,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"813,510,017",제 18 기,2016.12.31 현재,"2,816,611,933",제 17 기,2015.12.31 현재,"4,013,192,979",9,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"11,559,304,813",제 18 기,2016.12.31 현재,"19,564,784,359",제 17 기,2015.12.31 현재,"12,297,696,705",11,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,자본금,제 19 기,2017.12.31 현재,"5,000,932,500",제 18 기,2016.12.31 현재,"5,000,932,500",제 17 기,2015.12.31 현재,"5,000,932,500",13,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 19 기,2017.12.31 현재,"114,151,374,216",제 18 기,2016.12.31 현재,"95,879,754,834",제 17 기,2015.12.31 현재,"69,546,071,299",17,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,BS,재무상태표,자본총계,제 19 기,2017.12.31 현재,"126,081,884,548",제 18 기,2016.12.31 현재,"110,383,288,146",제 17 기,2015.12.31 현재,"84,689,450,085",21,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,IS,손익계산서,매출액,제 19 기,2017.01.01 ~ 2017.12.31,"123,460,627,030",제 18 기,2016.01.01 ~ 2016.12.31,"117,303,133,403",제 17 기,2015.01.01 ~ 2015.12.31,"93,438,698,936",23,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,IS,손익계산서,영업이익,제 19 기,2017.01.01 ~ 2017.12.31,"28,634,930,173",제 18 기,2016.01.01 ~ 2016.12.31,"30,465,390,520",제 17 기,2015.01.01 ~ 2015.12.31,"18,374,747,783",25,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2017.01.01 ~ 2017.12.31,"23,245,674,149",제 18 기,2016.01.01 ~ 2016.12.31,"33,374,340,239",제 17 기,2015.01.01 ~ 2015.12.31,"19,134,911,930",27,KRW
20180330001865,11011,2017,00609324,100120,CFS,연결재무제표,IS,손익계산서,당기순이익,제 19 기,2017.01.01 ~ 2017.12.31,"19,616,140,729",제 18 기,2016.01.01 ~ 2016.12.31,"26,871,454,509",제 17 기,2015.01.01 ~ 2015.12.31,"15,776,699,496",29,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,유동자산,제 19 기,2017.12.31 현재,"92,234,271,811",제 18 기,2016.12.31 현재,"90,554,113,631",제 17 기,2015.12.31 현재,"59,788,729,831",2,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,비유동자산,제 19 기,2017.12.31 현재,"48,508,830,478",제 18 기,2016.12.31 현재,"42,958,953,452",제 17 기,2015.12.31 현재,"40,545,404,027",4,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,자산총계,제 19 기,2017.12.31 현재,"140,743,102,289",제 18 기,2016.12.31 현재,"133,513,067,083",제 17 기,2015.12.31 현재,"100,334,133,858",6,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,유동부채,제 19 기,2017.12.31 현재,"10,473,760,039",제 18 기,2016.12.31 현재,"16,531,476,473",제 17 기,2015.12.31 현재,"7,678,284,407",8,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,비유동부채,제 19 기,2017.12.31 현재,"813,510,017",제 18 기,2016.12.31 현재,"2,816,611,933",제 17 기,2015.12.31 현재,"4,013,192,979",10,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,부채총계,제 19 기,2017.12.31 현재,"11,287,270,056",제 18 기,2016.12.31 현재,"19,348,088,406",제 17 기,2015.12.31 현재,"11,691,477,386",12,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,자본금,제 19 기,2017.12.31 현재,"5,000,932,500",제 18 기,2016.12.31 현재,"5,000,932,500",제 17 기,2015.12.31 현재,"5,000,932,500",15,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,이익잉여금,제 19 기,2017.12.31 현재,"117,363,951,832",제 18 기,2016.12.31 현재,"100,039,906,676",제 17 기,2015.12.31 현재,"73,951,961,671",19,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,BS,재무상태표,자본총계,제 19 기,2017.12.31 현재,"129,455,832,233",제 18 기,2016.12.31 현재,"114,164,978,677",제 17 기,2015.12.31 현재,"88,642,656,472",22,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,IS,손익계산서,매출액,제 19 기,2017.01.01 ~ 2017.12.31,"122,607,322,588",제 18 기,2016.01.01 ~ 2016.12.31,"116,465,198,461",제 17 기,2015.01.01 ~ 2015.12.31,"92,745,632,337",24,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,IS,손익계산서,영업이익,제 19 기,2017.01.01 ~ 2017.12.31,"28,955,218,537",제 18 기,2016.01.01 ~ 2016.12.31,"30,432,466,075",제 17 기,2015.01.01 ~ 2015.12.31,"18,895,685,784",26,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 19 기,2017.01.01 ~ 2017.12.31,"22,301,249,274",제 18 기,2016.01.01 ~ 2016.12.31,"33,235,580,751",제 17 기,2015.01.01 ~ 2015.12.31,"20,360,612,674",28,KRW
20180330001865,11011,2017,00609324,100120,OFS,재무제표,IS,손익계산서,당기순이익,제 19 기,2017.01.01 ~ 2017.12.31,"18,683,630,562",제 18 기,2016.01.01 ~ 2016.12.31,"26,733,725,968",제 17 기,2015.01.01 ~ 2015.12.31,"17,002,400,240",30,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,유동자산,제 23 기,2017.12.31 현재,"27,032,339,471",제 22 기,2016.12.31 현재,"48,509,623,165",제 21 기,2015.12.31 현재,"52,052,482,115",2,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,비유동자산,제 23 기,2017.12.31 현재,"24,863,172,738",제 22 기,2016.12.31 현재,"14,081,091,404",제 21 기,2015.12.31 현재,"9,843,442,266",4,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,자산총계,제 23 기,2017.12.31 현재,"51,895,512,209",제 22 기,2016.12.31 현재,"62,590,714,569",제 21 기,2015.12.31 현재,"61,895,924,381",6,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,유동부채,제 23 기,2017.12.31 현재,"8,399,226,127",제 22 기,2016.12.31 현재,"12,257,920,876",제 21 기,2015.12.31 현재,"17,056,713,651",8,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,비유동부채,제 23 기,2017.12.31 현재,"413,546,914",제 22 기,2016.12.31 현재,"1,222,223,484",제 21 기,2015.12.31 현재,"1,748,546,283",10,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,부채총계,제 23 기,2017.12.31 현재,"8,812,773,041",제 22 기,2016.12.31 현재,"13,480,144,360",제 21 기,2015.12.31 현재,"18,805,259,934",12,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,자본금,제 23 기,2017.12.31 현재,"9,953,470,340",제 22 기,2016.12.31 현재,"9,953,470,340",제 21 기,2015.12.31 현재,"9,953,470,340",15,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,이익잉여금,제 23 기,2017.12.31 현재,"31,518,595,976",제 22 기,2016.12.31 현재,"37,546,427,017",제 21 기,2015.12.31 현재,"31,526,521,255",19,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,BS,재무상태표,자본총계,제 23 기,2017.12.31 현재,"43,082,739,168",제 22 기,2016.12.31 현재,"49,110,570,209",제 21 기,2015.12.31 현재,"43,090,664,447",22,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,IS,손익계산서,매출액,제 23 기,2017.01.01 ~ 2017.12.31,"30,211,608,032",제 22 기,2016.01.01 ~ 2016.12.31,"55,214,248,367",제 21 기,2015.01.01 ~ 2015.12.31,"52,454,025,951",24,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,IS,손익계산서,영업이익,제 23 기,2017.01.01 ~ 2017.12.31,"-4,746,507,364",제 22 기,2016.01.01 ~ 2016.12.31,"8,155,168,667",제 21 기,2015.01.01 ~ 2015.12.31,"6,232,678,753",26,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 23 기,2017.01.01 ~ 2017.12.31,"-4,861,253,759",제 22 기,2016.01.01 ~ 2016.12.31,"8,538,758,532",제 21 기,2015.01.01 ~ 2015.12.31,"6,663,638,912",28,KRW
20180330002490,11011,2017,00359076,064480,OFS,재무제표,IS,손익계산서,당기순이익,제 23 기,2017.01.01 ~ 2017.12.31,"-3,637,421,841",제 22 기,2016.01.01 ~ 2016.12.31,"7,932,233,122",제 21 기,2015.01.01 ~ 2015.12.31,"6,335,467,752",30,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,유동자산,제 12 기,2017.12.31 현재,"78,673,660,124",제 11 기,2016.12.31 현재,"26,365,278,707",제 10 기,2015.12.31 현재,"12,561,795,500",1,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,비유동자산,제 12 기,2017.12.31 현재,"9,426,188,843",제 11 기,2016.12.31 현재,"5,579,007,072",제 10 기,2015.12.31 현재,"3,968,156,055",3,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,자산총계,제 12 기,2017.12.31 현재,"88,099,848,967",제 11 기,2016.12.31 현재,"31,944,285,779",제 10 기,2015.12.31 현재,"16,529,951,555",5,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,유동부채,제 12 기,2017.12.31 현재,"26,622,744,357",제 11 기,2016.12.31 현재,"7,209,150,066",제 10 기,2015.12.31 현재,"3,413,993,536",7,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,비유동부채,제 12 기,2017.12.31 현재,"37,000,000",제 11 기,2016.12.31 현재,"475,200,000",제 10 기,2015.12.31 현재,"664,180,000",9,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,부채총계,제 12 기,2017.12.31 현재,"26,659,744,357",제 11 기,2016.12.31 현재,"7,684,350,066",제 10 기,2015.12.31 현재,"4,078,173,536",11,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,자본금,제 12 기,2017.12.31 현재,"3,683,045,000",제 11 기,2016.12.31 현재,"2,924,110,000",제 10 기,2015.12.31 현재,"675,000,000",13,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,이익잉여금,제 12 기,2017.12.31 현재,"30,621,388,599",제 11 기,2016.12.31 현재,"19,654,440,484",제 10 기,2015.12.31 현재,"11,712,412,088",17,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,BS,재무상태표,자본총계,제 12 기,2017.12.31 현재,"61,440,104,610",제 11 기,2016.12.31 현재,"24,259,935,713",제 10 기,2015.12.31 현재,"12,451,778,019",21,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,IS,손익계산서,매출액,제 12 기,2017.01.01 ~ 2017.12.31,"38,720,628,027",제 11 기,2016.01.01 ~ 2016.12.31,"24,455,282,586",제 10 기,2015.01.01 ~ 2015.12.31,"11,806,092,227",23,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,IS,손익계산서,영업이익,제 12 기,2017.01.01 ~ 2017.12.31,"15,421,032,814",제 11 기,2016.01.01 ~ 2016.12.31,"8,949,247,901",제 10 기,2015.01.01 ~ 2015.12.31,"2,459,772,440",25,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,IS,손익계산서,법인세차감전 순이익,제 12 기,2017.01.01 ~ 2017.12.31,"13,810,824,076",제 11 기,2016.01.01 ~ 2016.12.31,"9,542,813,430",제 10 기,2015.01.01 ~ 2015.12.31,"2,903,524,688",27,KRW
20180402000985,11011,2017,01027794,251630,CFS,연결재무제표,IS,손익계산서,당기순이익,제 12 기,2017.01.01 ~ 2017.12.31,"10,997,727,750",제 11 기,2016.01.01 ~ 2016.12.31,"7,969,331,886",제 10 기,2015.01.01 ~ 2015.12.31,"2,261,112,747",29,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,유동자산,제 12 기,2017.12.31 현재,"78,214,826,409",제 11 기,2016.12.31 현재,"25,917,921,118",제 10 기,2015.12.31 현재,"12,278,795,808",2,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,비유동자산,제 12 기,2017.12.31 현재,"9,418,804,128",제 11 기,2016.12.31 현재,"5,560,261,520",제 10 기,2015.12.31 현재,"3,992,837,247",4,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,자산총계,제 12 기,2017.12.31 현재,"87,633,630,537",제 11 기,2016.12.31 현재,"31,478,182,638",제 10 기,2015.12.31 현재,"16,271,633,055",6,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,유동부채,제 12 기,2017.12.31 현재,"26,599,240,697",제 11 기,2016.12.31 현재,"7,079,648,250",제 10 기,2015.12.31 현재,"3,287,089,172",8,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,비유동부채,제 12 기,2017.12.31 현재,"37,000,000",제 11 기,2016.12.31 현재,"475,200,000",제 10 기,2015.12.31 현재,"664,180,000",10,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,부채총계,제 12 기,2017.12.31 현재,"26,636,240,697",제 11 기,2016.12.31 현재,"7,554,848,250",제 10 기,2015.12.31 현재,"3,951,269,172",12,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,자본금,제 12 기,2017.12.31 현재,"3,683,045,000",제 11 기,2016.12.31 현재,"2,924,110,000",제 10 기,2015.12.31 현재,"675,000,000",15,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,이익잉여금,제 12 기,2017.12.31 현재,"30,300,796,848",제 11 기,2016.12.31 현재,"19,405,667,878",제 10 기,2015.12.31 현재,"11,645,363,883",19,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,BS,재무상태표,자본총계,제 12 기,2017.12.31 현재,"60,997,389,840",제 11 기,2016.12.31 현재,"23,923,334,388",제 10 기,2015.12.31 현재,"12,320,363,883",22,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,IS,손익계산서,매출액,제 12 기,2017.01.01 ~ 2017.12.31,"37,985,173,385",제 11 기,2016.01.01 ~ 2016.12.31,"23,669,587,294",제 10 기,2015.01.01 ~ 2015.12.31,"11,115,041,296",24,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,IS,손익계산서,영업이익,제 12 기,2017.01.01 ~ 2017.12.31,"15,291,543,048",제 11 기,2016.01.01 ~ 2016.12.31,"8,834,828,875",제 10 기,2015.01.01 ~ 2015.12.31,"2,372,799,891",26,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,IS,손익계산서,법인세차감전 순이익,제 12 기,2017.01.01 ~ 2017.12.31,"13,682,574,963",제 11 기,2016.01.01 ~ 2016.12.31,"9,310,378,149",제 10 기,2015.01.01 ~ 2015.12.31,"2,883,266,939",28,KRW
20180402000985,11011,2017,01027794,251630,OFS,재무제표,IS,손익계산서,당기순이익,제 12 기,2017.01.01 ~ 2017.12.31,"10,895,128,970",제 11 기,2016.01.01 ~ 2016.12.31,"7,760,303,995",제 10 기,2015.01.01 ~ 2015.12.31,"2,305,652,633",30,KRW
20180402003941,11011,2017,00150165,018290,CFS,연결재무제표,BS,재무상태표,유동자산,제 32 기,2017.12.31 현재,"32,184,092,426",제 31 기,2016.12.31 현재,"23,176,016,656",제 30 기,2015.12.31 현재,-,1,KRW
20180402003941,11011,2017,00150165,018290,CFS,연결재무제표,BS,재무상태표,비유동자산,제 32 기,2017.12.31 현재,"41,908,815,485",제 31 기,2016.12.31 현재,"38,913,503,474",제 30 기,2015.12.31 현재,-,3,KRW
20180402003941,11011,2017,00150165,018290,CFS,연결재무제표,BS,재무상태표,자산총계,제 32 기,2017.12.31 현재,"74,092,907,911",제 31 기,2016.12.31 현재,"62,089,520,130",제 30 기,2015.12.31 현재,-,5,KRW
20180402003941,11011,2017,00150165,018290,CFS,연결재무제표,BS,재무상태표,유동부채,제 32 기,2017.12.31 현재,"27,498,786,621",제 31 기,2016.12.31 현재,"15,756,709,548",제 30 기,2015.12.31 현재,-,7,KRW
